"LSNo-7ii1vEJ","The PointCast Network","S Ramakrishnan, V Dayal","",""
"LSWVPfB8TC4J","Towards an Effective Calculus for Object Query Languages","L Fegaras, D Maier","SIGMOD Conference,","1995"
"lsY_rXfEDDIJ","Apply data mining techniques to a health insurance information system","M Viveros, J Nerahos, M Rothman","",""
"ltEmsluBrYkJ","Content integration for E-Commerce","M Stonebraker, JM Hellerstein","Proc. of the 2001 ACM SIGMOD Intl. Conf. on Management of  &hellip;,",""
"lTNqBpBUA5sJ","SQL/XML and the SQLX Informal Group of Companies [Z]. proceeding of SIGMOD international conference","A Eisenberg, J Melton","","2001"
"lTwQVB8E7SIJ","Probabilistic object bases","T Eiter, JJ Lu, T Lukasiewicz, VS Subrahmanian","ACM Transactions on Database Systems,","2001"
"ltxTkDtIbnAJ","Irisnet: An architecture for internet-scale sensing services. Demo and abstract in","S Nath, A Deshpande, Y Ke, PB Gibbons, B Karp, S  ","Proceedings of Very Large Databases (VLDB),",""
"ltzWlNOJavwJ","Han. Efficient and eectiveclusteringmethods for spatial data mining","RT Ng andJ","Proc. of the VLDB Conference, Santiago, Chile, September,",""
"LU7BfMnARgYJ","Comparing Data Streams Using Hamming Norms (How to Zero In)","G Cormode, M Datar, P Indyk, S Muthukrishnan","IEEE Transactions on Knowledge and Data Engineering,","2003"
"LUfRqM48JaEJ","Database Performance in the Real World: TPC-D and SAP R/3","J Doppelhammer","SIGMOD RECORD,","1997"
"lUIjuGqk6q4J","Improving database design through the analysis of relationships","D Dey, VC Storey, TM Barron","ACM Transactions on Database Systems,","1999"
"lURUgKLK9kAJ","Yuqing Wu. T imber: A native XML database","HV Jagadish, S Al-Khalifa, L Lakshmanan, A Nierman ","&hellip;  of Michigan, April 2002. http://www. eecs. umich.",""
"lUxILYnWlLYJ","andJ. Widom. View maintenance in a warehousing environment","Y Zhuge, H Garcia-Molina, J Hammer","Proceedings of ACM SIGMOD Conference (June",""
"Lv0bggWzgeoJ","Reconciling Schemas of Disparate Data Sources: A Machine-Learning Approach","A Doan, P Domingos, AY Halevy","SIGMOD Conference,","2001"
"Lv38QFth5coJ","Roadrunner: Towards automatic data extraction from large web sites","G Mecca, V Crescenzi, P Merialdo","Proceedings of the 27th Very Large Databases Conference,  &hellip;,",""
"lvIPWxkN4YAJ","Data Mining-based Intrusion Detectors: An Overview of the Columbia IDS Project","SJ Stolfo, W Lee, PK Chan, W Fan, E Eskin","SIGMOD Record,","2001"
"LVitsyrkl9AJ","The ClustRa Telecom Database: High Availability, High Throughput, and Real-Time Response","SO Hvasshovd, AƒÆ’? TorbjAƒÆ’A‚Â¸rnsen, SE Bratsberg, P  ","Proceedings of the 21th International Conference on Very  &hellip;,","1995"
"lvZTVlP7s7oJ","Formal Query Languages for Secure Relational Databases","M Winslett, K Smith, X Qian","ACM Transactions on Database Systems,","1994"
"LwKKzfi_MpUJ","Temporal Database System Implementations, 1995","MH Boehlen","Department of Mathematics and Computer Science, Aalborg ",""
"lWMzZgqNlSEJ","Atomicity versus anonymity: distributed transactions for electronic commerce, invited talks","JD Tygar","Proceedings of the 24th Annual International Conference on  &hellip;,",""
"lWVWAhlsyYYJ","Expiring Data in a Warehouse","H Garcia-Molina, W Labio, J Yang","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","1998"
"LWXzOXyOy24J","Range Queries in OLAP Data Cubes","H Ch, R Agrawal, N Megiddo, R Srikant","Proc. ACM SIGMOD Int. Conf. on Management of Data,",""
"lwZ7EjZwrZ0J","Towards On-Line Analytical Mining in Large Databases","H Jiawei","ACM SIGMOD Record,",""
"LwZe_nTD__UJ","Mining fuzzy association rules in database","MK Chan, F Ada, HW Man","SIGMOD Record,",""
"lW_0wZmDIaIJ","Of Objects and Databases: A Decade of Turmoil. 22nd VLDB ConjY","MJC CD961, DJ Dewitt","Bombay, India,",""
"lx7jXjm_Fa0J","Beyond Market Baskets: Generalizing Association Rules to Correlations, SIGMOD 1997","S Brin, R Motwani, C Silverstein","Proceedings ACM SIGMOD International Conference on  &hellip;,",""
"LXjSnbxB7EsJ","On the minimization of Xpath queries","S Flesca, F Furfaro, E Masciari","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","2003"
"LxyVmHubIfUJ","Data Bubbles: Quality Preserving Performance Boosting for Hierarchical Clustering ACM SIGMOD","MM Breunig, HP Kriegel, P KrAƒÆ’A‚Â¶ger, J Sander","Santa Barbara, California,",""
"lXZzpSDzRnwJ","Narasayya. AutoAdmin AƒÂ¢??What-IfAƒÂ¢?? IndexAnalysis Utitlity","S Chaudhuri andV","",""
"lYpquDAEzrIJ","S3: Similarity search in cad database systems","HPBS Kriegel","Proc. ACM SIGMOD Int. Conf. on Management of",""
"lyTJMJmpo8IJ","Tool for Semi-Automatically Extracting Structured and Semistructured Data from Text Documents","B Adelberg, A NoDoSE","Proc. 1998 ACM SIGMOD Int&#39;l Conf. Management of Data (SIGMOD &hellip;,",""
"lZ7vTIyDcIEJ","A Foundation for Multidimensional Databases, VLDBAƒÂ¢??97","M Gyssens, LVS Lakshmanan","Proceedings of 23rd International Conference on Very Large  &hellip;,",""
"LZAE3r3rxbsJ","Zezula PM-tree: An efficient access method for similarity search in metric spaces [C]","P Ciaccia, M Patella","Proc of VLDB,",""
"lzbvXZxLKJIJ","Toward Learning Based Web Query Processing","Y Diao, H Lu, S Chen, Z Tian","VLDB,","2000"
"LZGFMX7pdCkJ","Efficient User-Adaptable Similarity Search in Large Multimedia Databases","T Seidl, HP Kriegel","VLDB,","1997"
"lZGtV8TM9yoJ","Design Issues and Challenges for RDF-and Schema-Based Peer-to-Peer Systems","W Nejdl, W Siberski, M Sintek","SIGMOD RECORD,","2003"
"L_EKDuVUoIEJ","Broadcast Protocols to Support Efficient Retrieval from Databases by Mobile Users","A Datta, DE VanderMeer, A Celik, V Kumar","ACM Transactions on Database Systems,","1999"
"M-3MGd3wPcsJ","Management of Data and Services in the Environmental Information System (UIS) of Baden-Wuerttemberg","WF Riekert, R Mayer-Foell, G Wiest","SIGMOD RECORD,","1997"
"m-l6e98xxOsJ","ACM TODS in this Internet Age","RT Snodgrass","SIGMOD Record,","2003"
"M0FH31YCEU0J","Ahmed K. Elmagarmid Composing Web services on the Semantic Web","B Medjahed, A Bouguettaya","The VLDB Journal",""
"M0W5X_JA5kcJ","Secure Buffering inAƒâ€šA‚Â® rm real-time database systems","B George, J Haritsa","Journal on Very Large Data Bases (VLDB),",""
"m1eeQnYWL0oJ","The New Locking, Logging, and Recovery Architecture of Microsoft SQL Server 7.0","D Campbell","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","1999"
"M2bWqRDDfkUJ","Approximate medians and other order statistics in one pass and with limited memory: Theory and  ","G Manku, S Rajagopalan, B Lindsay","Proceedings of SIGMOD 98, to",""
"m2CCumFeAWgJ","Open Issues in Parallel Query Optimization","W Hasan, D Florescu, P Valduriez","SIGMOD Record,","1996"
"m2Mf-4BgLP4J","Jeffrey D. Ullman Speaks Out on the Future of Higher Education, Startups, Database Theory, and More","M Winslett","SIGMOD Record,","2001"
"M2zV0WBF7XYJ","A scalable algorithm for answering queries using views","AY Levy","",""
"M4G18MfKn2oJ","Tutorial: State of the art in workflow management system research and products. a tutorial at the  ","C Mohan","","1996"
"m56HUW18JKAJ","A Conceptual Architecture for Semantic Web Enabled Web Services SIGMOD Record","C Bussler, D Fensel, A Maedche","Special Issue Semantic Web and Databases",""
"M5jLOXpuFacJ","The danger of replicationand a solution","J Gray, P Helland, PO'Neil, D Shasha","ACM SIGMOD Int. Conf on Management of Data, Montreal, June,",""
"M7PRDh2-0EIJ","The cougar approach to innetwork query processing in sensor networks","A Wand, A Chandrakasan","ACM SIGMOD Record,",""
"M8Eh286-D0wJ","Building knowledge base management systems: A progress report","J Mylopoulos, V Chaudhri, D Plexousakis, T  ","",""
"m9DBN5PHWDAJ","Automated Resolution of Semantic Heterogeneity in Multi-databases","AR Huroson, S Pakzad","ACM Transactions on Database Systems,",""
"m9m0YpwaO4YJ","Dynamic multi-resource load balancing in parallel DB systems","E Rahm, R Marek","International Conf. on Very Large Data Bases (VLDB),",""
"ma-ZRYj0pXIJ","Complex Queries over Web Repositories","S Raghavan, H Garcia-Molina","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","2003"
"mA4kKq9Z3tYJ","Practical Lessons in Supporting Large-Scale Computational Science","R Musick, T Critchlow","SIGMOD Record,","1999"
"MA7NWFIgTaoJ","AgFlow: Agent-Based Cross-Enterprise Workflow Management System (Demonstration Paper)","L Zeng, B Benatallah, AHH Ngu, P Nguyen","Proceedings of 27th International Conference on Very Large ",""
"MAdjH9lCsysJ","LockX: A System for Efficiently Querying Secure XML.","SR Cho, S Amer-Yahia, LVS Lakshmanan, D Srivastava","SIGMOD Conference,","2003"
"mAQIVsd2VOMJ","A simple algorithm for finding frequent elements in streams and bags","RM Karp, S Shenker, CH Papadimitriou","ACM Transactions on Database Systems,","2003"
"Mb78Vc7skzMJ","Semistructured and structured data in the web: Going back and forth","P Merialdo, P Atzeni, G Mecca","&hellip;  the Management of Semistructured Data (in conjunction with  &hellip;,",""
"mB8W6em6zi8J","Mohamed Zc aAƒÆ’A‚Â¯t. Querying Shapes of Histories","Rb akkesh Agrawal, G Psaila, EL Wimmers","",""
"mBC03oUT8yAJ","Simultaneous Optimization and Evaluation of Multiple Dimensional Queries","Y Zhao, P Deshpande, JF Naughton, A Shukla","SIGMOD Conference,","1998"
"mbeIcD0N1rQJ","BIRCH: AnEcient DataClusteringMethod forVery Large Databases","T Zhang, R Ramakrishnan, M Livny","Proceedings of the ACM SIGMOD International Conference on  &hellip;,",""
"mbFxAqrWXbYJ","The WASA Approach to Workflow Management for Scientific Applications","G Vossen, M Weske","",""
"MbgdgwgZCIUJ","Real World Requirements for Decision Support-Implications for RDBMS","SK Bansal","",""
"mbhZ3gSR3NMJ","Dynamic Sample Selection for Approximate Query Processing","B Babcock, S Chaudhuri, G Das","SIGMOD Conference,","2003"
"MbQoYPHe0V0J","Clientserver paradise. 1994","DJ DeWitt, N Kabra, JMP JunLuo, JB Yu","Santiago,",""
"MbzMAsLHlfEJ","Cache Fusion: Extending Shared-Disk Clusters with Shared Caches","T Lahiri, V Srihari, W Chan, N Macnaughton, S  ","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","2001"
"MC7KlhmEQt8J","Incremental Clustering for Mining in a Data Warehousing Environment","M Ester, HP Kriegel, J Sander, M Wimmer, X Xu","VLDB,","1998"
"MCDgDxsc8rcJ","MOCHA: A Self-Extensible Database Middleware System for Distributed Data Sources","M Rodriguez","",""
"mClzTQppJE4J","Reverse Nearest Neighbor Aggregates Over Data Streams","F Korn, S Muthukrishnan, D Srivastava","VLDB,","2002"
"mCU3zHcPfCsJ","The Complexity of Transformation-Based Join Enumeration","A Pellenkoft1T2, CA Galindo-Legaria, M Kersten","",""
"MCuFKbwcWIIJ","Reducing the Braking Distance of an SQL Query Engine","MJ Carey, D Kossmann","VLDB,","1998"
"McZkEqJzrpAJ","Projecting XML Documents, VLDBAƒÂ¢??2003","A Marian, J Simeon","Berlin, Germany, September,",""
"md3DWyujCrQJ","The Demarcation Protocol: A Technique for Maintaining Arithmetic Constraints in Distributed Database ","D Barbara, H Garcia-Molina","Lecture Notes in Computer",""
"mDj9X3EN9ycJ","DOMAINS, RELATIONS AND RELIGIOUS WARS","S RCAMP, I LS","SIGMOD Record,","1996"
"MdMdCC38z4UJ","Energy e  cient indexing on air","T Imielinski, S Viswanathan, B Badrinath","Proc. ACM SIGMOD International Conference on Management of  &hellip;,",""
"mduVymV8jNYJ","Relational Databases for Querying XML Documents: Limitations and Opportunities","S Jayavel, T Kristin, H Gang","Proc of the 25th VLDB ConferenceEdinburgh, Scotland,",""
"MdwCZg0RBHYJ","Computing Iceberg Queries Efficiently","M Fang, N Shivakumar, H Garcia-Molina, R Motwani,  ","VLDB,","1998"
"mEdoUlcnDsgJ","Datawarehousing has more colours than just black and white","T Zurek, M Sinnwell","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","1999"
"mEfTTKdu6soJ","APEX: An adaptive path index for xml data","J Min, C Chung, K Shim","Proceedings of SIGMOD,",""
"MEQuU1E4vdoJ","Quality-driven Integration of Heterogeneous Information Systems","F Naumann, U Leser, JC Freytag","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","1999"
"Mfc9xsb7BuQJ","Supply Chain Infrastructures: System Integration and Information Sharing","MO Ball, M Ma, L Raschid, Z Zhao","SIGMOD Record,","2002"
"mFHdV09MfG8J","  Protocol: A Technique for Maintaining Linear Arithmetic Constraints in Distributed Database Systems",", H Garcia-Molina","",""
"mFJzfuwL1jcJ","The Network as a Global Database: Challenges of Interoperability, Proactivity, Interactiveness,  ","PC Lockemann, A Koschel, R Kramer, R Nikolai, M  ","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","1997"
"mFOSML8c0s4J","W. W] lson. An Overview of DB2 Paraflel Edition","C Barn, G Fecteau, A Goyaf, H Hsiao, A Jhnigmn, S  ","Proceedings of 1995 SIGMOD International Conference on ",""
"MfPbk62EdyQJ","Multi-dimensional Resource Scheduling for Parallel Queries","MN Garofalakis, YE Ioannidis","SIGMOD Conference,","1996"
"MfWZUBAVPFUJ","The Aggregate Data Problem: A System for their Definition and Management","M Rafanelli, A Bezenchek, L Tininini","SIGMOD Record,","1996"
"Mg0A5yz-_wYJ","The Cubetree Storage Organization","N Roussopoulos, Y Kotidis","VLDB,","1998"
"mg9ABNG06O4J","PREFER: A System for the Efficient Execution of Multi-parametric Ranked Queries","V Hristidis, N Koudas, Y Papakonstantinou","SIGMOD Conference,","2001"
"MGdQ5QpvlQYJ","Efficient Filtering of XML Documents for Selective Dissemination of Information - group of 2 &raquo;","M Altinel, MJ Franklin","Proceedings of the 26th International Conference on Very  &hellip;,","2000"
"MGG31wuhuUIJ","Knowledge Discovery in Data Warehouses","T Palpanas","SIGMOD Record,","2000"
"mGOC_IQppxQJ","  multimedia database exploration through visual interfaces and perpetual query reformulations","WS Li, K Selcuk Candan, K Hirata","Proc. 23th Int. Conf. onVery Large Data Bases, Athens,  &hellip;,",""
"MgphE2z3NqYJ","Algorithms for Deferred View Maintenance","LS Colby, L Libkin, IS Mumick, H Trickey","SIGMOD Conference,","1996"
"MH0RCZvsQ1cJ","Advances in databases and information systems","A Caplinskas, J Eder","",""
"mH0XY3h8UlcJ","Query Optimization in the Presence of Limited Access Patterns","A Levy, I Manolesu, D Suciu, D Florescu","Proc. of ACM SIGMOD Conf. on Management of Data,",""
"mHCrMuxQnBsJ","Information Management for Genome Level Bioinformatics","NW Paton, CA Goble","Proceedings of the 27th International Conference on Very  &hellip;,","2001"
"MHubEDlndWYJ","Towards an eectivecalculusfor objectquery languages","L Fegaras, D Maier","Proc. of the ACM SIGMOD Int. Conference on Management of  &hellip;,",""
"mhZO8vzjUv4J","The WASA Approach to Workflow Management for Scientij","G Vossen, M Weske","Applications. In: A. Dogac, L. Kahnichenko, MT zsu, A. Sheth",""
"Mi0eqxwTUwEJ","Building light-weight wrappers for legacy Web data-sources using W4F","F Azavant, A Sahuguet","International Conference on Very Large Databases (VLDB),",""
"Mib0RzjUNC0J","DOMINO: Databases fOr MovINg Objects tracking","OWP Sistla, BXJZS Chamberlain","",""
"micx2kyGfKIJ","Composing XSL Transformations with XML Publishing Views","C Li, P Bohannon, HF Korth, PPS Narayan","SIGMOD Conference,","2003"
"MiMYGwqrGY8J","On processing XML in LDAP","G Lausen, PJ Marron","Intl. Conference on Very Large Data Bases (VLDB),",""
"miubKxLrikUJ","Integrating symbolic images into a multimedia database system using classification and abstraction  ","A Soffer, H Samet","The VLDB Journal The International Journal on Very Large  &hellip;,","1998"
"miytzHylgMAJ","P., Naughton, JF, Shukla, A.(1998) Simultaneous Optimization and Evaluation of Multiple Dimensional  ","Y Zhao, PM Deshpande","Proceedings of the VLDB",""
"Mj5XfzB2Rt8J","Applying the golden rule of sampling for selectivity estimation","Y Wu, D Agrawal, A El Abbadi","Proceedings of the ACM SIGMOD conference,",""
"MJAw_2C6ErAJ","Concurrent Garbage Collection in O2","M Skubiszewski, P Valduriez","Proceedings of the 23rd International Conference on Very  &hellip;,","1997"
"MjGo7AhsPSsJ","Simultaneous optimization and evaluation ofmultiple dimensional queries","Y Zhao, P Deshpande, J Naughton, A Shukla","Proc. ofthe ACM SIGMOD Conf. on Management",""
"mJiDvbtTKWoJ","Dynamic Update Cube for Range-Sum Queries","SJ Chun, CW Chung, JH Lee, SL Lee","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,","2001"
"mK2NI9HpmOAJ","Modular Reactive Capabilities in an Object-Oriented Database System","C Collet, T Coupaye, TS NAOS-E-cient","Proceedings of the 20th International Conference on Very  &hellip;,",""
"mkfP-JNsNZoJ","Why And How To Benchmark XML Databases [Z]. proceeding of SIGMOD international conference","A Schmidt, F Was, M KerstenAƒÂ¢?A‚Â¦","","2001"
"MkHxLPaNdqoJ","A conceptual architecture for semantic enabled web services","C Bussler, A Maedche, D Fensel","ACM SIGMOD,",""
"MkRJhOROQjsJ","An Optimal and Progressive Algorithm for Skyline Queries","D Papadias, Y Tao, G Fu, B Seeger","SIGMOD Conference,","2003"
"mKsxPS2lFXcJ","Balancinghistogramoptimalityand practicalityforquery result size estimation","YE Ioannidis, V Poosala","ACM",""
"MKZ1bbmP6HgJ","Active Xml: Peer-to-Peer Data and Web Services","S Abiteboul, O Benjelloun, I Manolescu, T Milo, R  ","28th Conference on Very Large Data Bases (VLDB 2002),",""
"mKZyoPZArGcJ","Building Database-driven Electronic Catalogs","S Danish","SIGMOD Record,","1998"
"mm3mXWb8QS0J","Active XML: Peer-to-Peer Data and Web Services Integration","S Abiteboul, O Benjelloun, I Manolescu, T Milo, R  ","VLDB,","2002"
"MNDAemDpS3cJ","Update Propagation Strategies for Improving the Quality of Data on the Web","ALN Roussopoulos","Submitted for publication,","2001"
"mNdoyLMYPqgJ","Robust and efficient fuzzy match for online data cleaning","V Ganti, S Chaudhuri, R Motwani","","2003"
"MNmlxFx4l-8J","Statistical Schema Matching across Web Query Interfaces","B He, KCC Chang","SIGMOD Conference,","2003"
